OBJECTID,STATION,COMMENTS,COUNTY,ABPair,Sta_Dir,Motorcycles,PassCars,Buses,SUTrucks,CTrucks,TOD,TotVol,StartDate,EndDate,TimeLabel,AllTrucks,IsPerm,PickupsPanelVans,XCOORD,YCOORD
781,B080087,WESTERN PKWY-.10 MI N OF ST. PATRICKS DR,Charles County,4724347256,B080087_N,1,1008,9,20,5,AM,1145,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,25,,104,-76.92425738,38.6211968
782,B3211,MD212-.10 MI N OF SARGENT RD,Prince George's County,2734027341,B3211_N,4,1796,42,56,8,AM,2122,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,64,,217,-76.98240754,38.96990633
783,B1301,MD2-.50 MI S OF MD497,Calvert County,4903249031,B1301_N,9,1678,13,148,27,AM,2379,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,175,,505,-76.43798737,38.38175811
784,B2952,MD189-.20 MI S OF IS270,Montgomery County,2270822706,B2952_N,8,2571,22,88,7,AM,2947,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,95,,252,-77.16673226,39.07180348
785,B040022,MD2-.10 MI S OF DOWELL RD/MONTICELLO DR,Calvert County,4911249035,B040022_N,6,1492,14,91,30,AM,2039,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,121,,408,-76.45923606,38.34940099
786,B160101,KIPLING PKWY-.10 MI W OF RITCHIE RD,Prince George's County,2787126610,B160101_E,1,404,7,10,0,AM,470,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,10,,49,-76.87219337,38.8621306
787,B1716,MD224-.50 MI N OF MD344,Charles County,4709847118,B1716_N,0,29,3,3,1,AM,45,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,4,,10,-77.23238893,38.52801944
788,B160051,MD3E-.10 MI W OF SCIENCE DR,Prince George's County,2717927265,B160051_E,5,1163,7,20,2,AM,1300,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,22,,104,-76.71378775,38.96216893
789,B080103,SPRINGHILL NEWTOWN RD-.10 MI W OF BEL ALTON NEWTOWN RD,Charles County,4703147017,B080103_E,0,33,4,4,1,AM,53,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,5,,12,-76.94533461,38.50031096
790,B150014,MIDDLEBROOK RD-.10 MI E OF MD118,Montgomery County,2212723211,B150014_E,3,1213,4,36,6,AM,1356,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,42,,95,-77.26594798,39.17786032
791,B1303,MD2-.10 MI N OF WESTERN SHORES BLVD,Calvert County,4902649025,B1303_N,10,2537,17,148,32,AM,3503,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,180,,761,-76.5171117,38.49217847
792,B2583,IS70-.10 MI W OF MARRIOTTSVILLE RD,Howard County,4405144050,B2583_E,35,6235,69,473,498,AM,8553,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,971,,1245,-76.90100392,39.30341269
793,B0725,MD422-.10 MI E OF POLLING HOUSE RD,Anne Arundel County,4571245896,B0725_E,0,33,1,10,2,AM,57,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,12,,12,-76.66218934,38.84358979
794,B1582,MD31-.10 MI W OF MD407,Carroll County,4800448039,B1582_E,1,163,1,20,6,AM,244,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,26,,54,-77.11004869,39.51533797
795,B0769,FOREST DR-.10 MI E OF MD387,Anne Arundel County,4569745875,B0769_E,3,1169,18,60,10,AM,1494,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,70,,235,-76.5116725,38.96259414
796,B150080,LITTLE FALLS PKWY-.25 MI S OF FAIRFAX RD,Montgomery County,2203423516,B150080_N,0,277,1,8,0,AM,315,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,8,,30,-77.10096908,38.97310615
797,B150053,IS270-.50 MI S OF MIDDLEBROOK RD,Montgomery County,2297122773,B150053_N,21,8106,163,614,293,AM,10868,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,907,,1671,-77.24277098,39.168932
798,B0768,FOREST DR-.10 MI W OF MD387,Anne Arundel County,4587445697,B0768_E,0,390,8,25,3,AM,492,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,28,,66,-76.51391381,38.96495456
799,B060083,DEER PARK RD-.20 MI E OF MD32,Carroll County,4803448000,B060083_E,0,270,8,22,1,AM,382,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,23,,82,-76.97148916,39.51355289
800,B3214,MD212-.10 MI N OF MD193,Prince George's County,2602827328,B3214_N,2,977,41,60,8,AM,1329,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,68,,242,-76.9782302,38.9848843
801,B100036,IS70-2.5 MI E OF MD17,Frederick County,4220842203,B100036_E,13,5885,111,697,594,AM,8890,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,1291,,1592,-77.53226426,39.47451163
802,B1934,MD31-.50 MI E OF MD26,Frederick County,4208042415,B1934_E,2,163,10,14,10,AM,245,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,24,,47,-77.22563881,39.48757286
803,B2808,MD188-.10 MI N OF MD190,Montgomery County,2201522041,B2808_E,0,422,3,18,3,AM,499,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,21,,54,-77.13617457,38.98452879
804,P0043,IS 95 South of MD 214 (ATR#43),Prince George's County,2695826617,P0043_N,18,16837,179,925,571,AM,21537,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,1496,P,3007,-76.84362758,38.87783998
805,B1727,MD229-.10 MI N OF MD227,Charles County,4706347111,B1727_N,4,219,13,14,2,AM,310,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,16,,59,-77.01617664,38.58869781
806,B180003,WILLOWS RD-.10 MI S OF SHANGRI-LA DR,St Mary's County,4951549581,B180003_N,7,1010,7,49,17,AM,1250,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,66,,161,-76.45315695,38.2613648
807,B150026,REDLAND RD-.20 MI S OF MD115,Montgomery County,2353322405,B150026_N,2,252,5,49,5,AM,375,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,54,,64,-77.14412997,39.14306157
808,B3317,CHEVERLY AVE-.10 MI S OF MD202,Prince George's County,2730426155,B3317_N,0,213,5,4,1,AM,241,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,5,,19,-76.91446264,38.93280699
809,B160016,RITCHIE MARLBORO RD-.10 MI N OF OLD MARLBORO PIKE,Prince George's County,2668926688,B160016_N,5,1446,16,72,14,AM,1942,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,86,,391,-76.77926047,38.81681719
810,B2813,MD189-.50 MI S OF IS270,Montgomery County,2242922254,B2813_N,2,1382,8,55,16,AM,1681,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,71,,219,-77.17089722,39.06916855
811,B160012,RIVERDALE RD-.20 MI E OF MD295,Prince George's County,2614226141,B160012_E,6,2129,62,127,13,AM,2991,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,140,,656,-76.90178467,38.96221559
812,B150045,TWINBROOK PKWY-.10 MI E OF MD355,Montgomery County,2347022344,B150045_N,3,1076,11,33,3,AM,1237,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,36,,113,-77.11957239,39.05878312
813,B3671,MD4-.40 MI S OF MD235,St Mary's County,4960249521,B3671_N,11,1846,29,68,21,AM,2455,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,89,,481,-76.52448403,38.29932451
814,B0676,MD175-.30 MI N OF GV174 (MD174),Anne Arundel County,4561845845,B0676_N,10,1871,9,63,15,AM,2229,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,78,,261,-76.72963077,39.1179038
815,B020078,MD2-100 FT N OF MARLEY STATION RD,Anne Arundel County,4568745766,B020078_N,1,1570,19,64,13,AM,1971,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,77,,306,-76.60301292,39.14109065
816,B080085,US301-.10 MI S OF MD227,Charles County,4727147108,B080085_N,12,2471,27,161,117,AM,3340,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,278,,552,-76.95227492,38.58176537
817,B150032,NICHOLSON LA-.10 MI E OF MD187,Montgomery County,2233022332,B150032_E,2,930,7,30,4,AM,1038,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,34,,66,-77.11870049,39.044879
818,B2539,ROGERS AVE-.10 MI S OF US29,Howard County,4424044045,B2539_N,3,1270,19,32,6,AM,1606,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,38,,277,-76.82246046,39.30276268
819,B100084,MD351-.20 MI S OF CRESTWOOD BLVD,Frederick County,4223342365,B100084_N,0,593,12,15,3,AM,689,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,18,,67,-77.4407065,39.38914192
820,B020057,IS195-.10 MI S OF STRUC#2129 OVER PATAPSCO RIVER,Anne Arundel County,4551245553,B020057_N,2,3023,47,89,60,AM,3647,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,149,,428,-76.69474298,39.20955632
821,B100044,MD17-.10 MI N OF PETE WILES RD,Frederick County,4238942533,B100044_N,2,217,20,19,5,AM,335,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,24,,74,-77.53827331,39.45341866
822,B150033,NICHOLSON LA-.10 MI E OF MD355,Montgomery County,2233222617,B150033_E,1,841,14,41,5,AM,1019,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,46,,118,-77.10982042,39.0448021
823,B2555,MD144A-.20 MI E OF CARROLL CO/L,Howard County,4419244081,B2555_E,0,96,6,6,4,AM,153,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,10,,43,-77.13668582,39.35485453
824,B3250,MD337-.20 MI N OF SUITLAND RD,Prince George's County,2670826843,B3250_N,2,965,16,38,7,AM,1197,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,45,,171,-76.88344582,38.82299191
825,B0667,MD170-.20 MI S OF MD2,Anne Arundel County,4586545703,B0667_N,1,484,30,38,0,AM,701,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,38,,149,-76.61344744,39.23355265
826,B100019,OPOSSUMTOWN PIKE-.30 MI N OF US15,Frederick County,4234442309,B100019_N,2,1025,28,26,9,AM,1215,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,35,,126,-77.41052592,39.44007768
827,B0613,MD2-.30 MI S OF MD100,Anne Arundel County,4563745687,B0613_N,3,2152,21,98,20,AM,2666,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,118,,374,-76.59675818,39.13409154
828,B0782,MD710-.10 MI W OF BALTO CITY LINE,Anne Arundel County,4562345629,B0782_E,7,653,30,136,140,AM,1236,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,276,,271,-76.58796062,39.20587626
829,B2745,MD107-.50 MI W OF MD28,Montgomery County,2236523093,B2745_E,6,711,6,66,17,AM,912,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,83,,107,-77.35188275,39.1275822
830,B040013,POND WOODS RD-.10 MI E OF MD2,Calvert County,4901149086,B040013_E,0,76,2,15,1,AM,133,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,16,,40,-76.60319603,38.62958839
831,B1317,MD261-.20 MI N OF CHESAPEAKE BEACH RD,Calvert County,4906849128,B1317_N,3,282,8,26,4,AM,432,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,30,,110,-76.53410564,38.69770953
832,B3236,MD295-.20 MI N OF MD450,Prince George's County,2690826911,B3236_N,12,8367,67,78,13,AM,9366,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,91,,829,-76.91165086,38.941647
833,B1921,MD17-.20 MI S OF MD464,Frederick County,4232642018,B1921_N,3,532,5,31,10,AM,687,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,41,,108,-77.62735233,39.32443795
834,B150076,CLARA BARTON PKWY-.90 MI S OF IS495,Montgomery County,2216422187,B150076_N,2,985,1,5,0,AM,1068,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,5,,75,-77.16251374,38.97237976
835,P0024,US 50/IS 595 West of MD 424 (ATR#24),Anne Arundel County,4553045730,P0024_E,6,4858,71,287,271,AM,6477,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,558,P,984,-76.6789836,38.95589502
836,B100038,EAST ST-.10 MI S OF MD355,Frederick County,4232542482,B100038_N,2,227,11,21,5,AM,315,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,26,,50,-77.40282066,39.43403671
837,B1543,MD88-.10 MI E OF MD30,Carroll County,4805548054,B1543_E,1,280,9,24,5,AM,393,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,29,,76,-76.84730453,39.60302939
838,B2843,MD198-.10 MI E OF US29A,Montgomery County,2251922539,B2843_E,5,2664,7,98,85,AM,3266,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,183,,408,-76.93031527,39.11149702
839,B150078,SLIGO CREEK PKWY-.10 MI W OF US29,Montgomery County,2212222121,B150078_E,5,1023,0,33,3,AM,1131,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,36,,68,-77.02127625,39.00863719
840,B020045,SIXTH ST-.10 MI N OF BAY RIDGE AVE,Anne Arundel County,4587645569,B020045_N,2,356,1,6,0,AM,398,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,6,,35,-76.48520016,38.97111931
841,B1327,MD402-.20 MI E OF MD2,Calvert County,4901849080,B1327_E,0,300,4,40,4,AM,450,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,44,,103,-76.58672824,38.5480799
842,B160011,RIVERDALE RD-.40 MI W OF MD450,Prince George's County,2613426157,B160011_E,1,925,16,24,2,AM,1083,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,26,,116,-76.87789965,38.95970751
843,B2767,MD118-.10 MI N OF BLACK ROCK RD,Montgomery County,2314022280,B2767_N,0,513,2,26,6,AM,608,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,32,,62,-77.2938006,39.14243473
844,B160034,MUIRKIRK RD-.10 MI E OF US1,Prince George's County,2738326285,B160034_N,2,2295,43,118,24,AM,2816,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,142,,335,-76.88409491,39.06168098
845,B100022,E. SOUTH ST-.10 MI E OF WISNER ST,Frederick County,4228542212,B100022_E,10,322,2,31,6,AM,463,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,37,,93,-77.40175105,39.40934115
846,B150039,GIRARD ST-.10 MI N OF E DIAMOND AVE,Montgomery County,2330023301,B150039_E,0,374,6,38,1,AM,477,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,39,,59,-77.18292882,39.14152483
847,B0614,MD2-.10 MI S OF MD648E (BALTO ANNAPOLIS BLVD),Anne Arundel County,4562145683,B0614_N,6,1614,15,57,11,AM,2013,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,68,,312,-76.62123892,39.16128185
848,B040001,MD765Q (HG TRUMAN RD)-.10 MI S OF MD760,Calvert County,4903749038,B040001_N,2,264,1,26,3,AM,374,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,29,,79,-76.44276775,38.37143559
849,B0780,MD710-.10 MI E OF MD2,Anne Arundel County,4570445623,B0780_E,7,1071,11,35,12,AM,1431,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,47,,296,-76.61164002,39.19370884
850,B3634,MD236-.50 MI S OF MD5,St Mary's County,4962849555,B3634_N,2,272,5,67,11,AM,446,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,78,,90,-76.7790998,38.46537081
851,B1329,MD497-.20 MI E OF MD2,Calvert County,4903149040,B1329_E,3,221,10,30,4,AM,448,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,34,,182,-76.43238006,38.38872359
852,1503,"I-395, South of New York Avenue",District of Columbia,2019120291,1503_N,20,3184,24,113,25,AM,3826,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,138,P,459,-77.01519097,38.90353874
853,2401,Kenilworth Avenue at DC Line,District of Columbia,2099527008,2401_N,13,6176,79,572,157,AM,9319,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,729,P,2322,-76.93525243,38.91093333
854,P0086,MD 257 - .40 Mile South of Morgantown Rd (ATR#86),Charles County,4713047131,P0086_N,0,73,7,23,3,AM,158,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,26,,52,-76.93167734,38.3494164
855,P0087,MD 5 - .20 Mile North of Fresh Pond Neck Rd (ATR#87),St Mary's County,4964449502,P0087_N,0,99,4,12,1,AM,156,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,13,,40,-76.36521549,38.10180314
856,B2011,N. MARKET ST-.20 MI E OF ROUTZAHN WAY,Frederick County,4248242040,B2011_E,3,382,10,36,8,AM,537,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,44,,100,-77.3919362,39.44572657
857,B100023,E. SOUTH ST-.10 MI S OF FRANKLIN ST,Frederick County,4221242285,B100023_N,8,340,7,53,13,AM,550,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,66,,130,-77.39581818,39.40659939
858,B1310,MD2-.30 MI S OF MD4 (Sunderland),Calvert County,4908849058,B1310_N,9,3995,48,177,62,AM,5303,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,239,,1013,-76.60622729,38.65652472
859,B160030,CRESCENT RD-.10 MI S OF GARDEN WAY,Prince George's County,2743826070,B160030_N,0,256,14,14,1,AM,316,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,15,,32,-76.87622942,39.00058588
860,B160093,OLD LAUREL BOWIE RD-.10 MI S OF HILLTOP LA,Prince George's County,2743226396,B160093_N,0,342,2,17,6,AM,418,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,23,,52,-76.78539554,39.02132226
861,B160005,RACETRACK RD-.10 MI E OF OLD CHAPEL RD,Prince George's County,2639027272,B160005_E,0,571,13,11,8,AM,701,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,19,,99,-76.74050506,38.99691929
862,B160020,LIVINGSTON RD-.30 MI N OF MD210,Prince George's County,2659427962,B160020_N,3,324,3,19,1,AM,403,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,20,,53,-76.99404927,38.81345111
863,B0600,MD2-.10 MI N OF CALVERT CO/L,Anne Arundel County,4574245893,B0600_N,1,982,7,42,20,AM,1297,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,62,,246,-76.60354701,38.72264836
864,B2918,MD650-.50 MI S OF MD198,Montgomery County,2252523373,B2918_N,3,877,1,57,3,AM,1201,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,60,,261,-76.99272876,39.11477995
865,B1344,MD231-.40 MI E OF CHARLES CO/L,Calvert County,4908149084,B1344_E,1,813,12,68,21,AM,1186,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,89,,272,-76.66242599,38.51003192
866,B2725,US29-.20 MI N OF MD650,Montgomery County,2308522550,B2725_N,8,4443,51,160,22,AM,5211,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,182,,528,-76.98897401,39.04514296
867,B3108,US1-.10 MI N OF MD212,Prince George's County,2628826287,B3108_N,9,1834,17,85,17,AM,2300,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,102,,340,-76.90618508,39.03583152
868,B0686,MD177-.10 MI E OF MD648H (WATERFORD RD),Anne Arundel County,4568945778,B0686_E,2,623,22,39,9,AM,895,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,48,,201,-76.56123932,39.13114137
869,B060053,MD30BU-.10 MI N OF MD833 (OLD BLACKROCK RD),Carroll County,4810448100,B060053_N,1,699,18,50,12,AM,931,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,62,,152,-76.85172313,39.60882857
870,B080100,OLD WASHINGTON RD-.10 MI N OF MD5BU,Charles County,4705447223,B080100_N,1,537,15,39,7,AM,727,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,46,,129,-76.90724411,38.62571207
871,B1330,MD506-.30 MI E OF MD508,Calvert County,4905249051,B1330_E,0,56,1,9,3,AM,102,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,12,,34,-76.61704934,38.49403321
872,B160085,MD212-.10 MI N OF CHERRY HILL RD,Prince George's County,2626327255,B160085_N,4,1560,49,80,6,AM,1891,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,86,,194,-76.94686357,39.04110643
873,B1724,MD227-.10 MI N OF BRIARWOOD RD,Charles County,4707147176,B1724_E,0,77,4,7,1,AM,108,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,8,,20,-77.04605598,38.58643155
874,B2789,MD182-.50 MI S OF MD108,Montgomery County,2250622630,B2789_N,1,1227,10,53,9,AM,1431,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,62,,133,-77.03668852,39.14065696
875,B180014,MD4-.10 MI N OF MD235,St Mary's County,4952149600,B180014_N,4,1441,23,121,35,AM,1982,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,156,,359,-76.51907268,38.30499497
876,B0637,MD3BU-.10 MI N OF MD270,Anne Arundel County,4575945646,B0637_N,1,304,4,23,4,AM,422,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,27,,87,-76.61420801,39.18417361
877,B1318,MD262-.50 MI W OF MD4,Calvert County,4909049005,B1318_E,0,416,8,13,1,AM,539,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,14,,101,-76.615156,38.66062573
878,B1722,MD227-.50 MI N OF MD224,Charles County,4707047071,B1722_E,2,544,23,14,4,AM,687,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,18,,102,-77.07367668,38.61465666
879,B1726,MD227-.10 MI W OF US301,Charles County,4719447108,B1726_E,3,463,12,31,4,AM,641,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,35,,130,-76.95137441,38.58324267
880,B160001,CONTEE RD-.10 MI W OF US1,Prince George's County,2724426283,B160001_E,2,850,12,11,4,AM,957,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,15,,79,-76.86989199,39.07672211
881,B0695,BAY RIDGE AVE-.10 N OF FOREST DR/BAY RIDGE RD,Anne Arundel County,4556845876,B0695_N,1,987,8,45,3,AM,1195,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,48,,153,-76.49303835,38.95152607
882,7076A,14th ST SW south of D St DW,District of Columbia,2138620327,7076A_N,14,5540,118,193,12,AM,7035,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,205,,1159,-77.03247305,38.88277163
883,7076A,14th ST SW south of D St DW,District of Columbia,2032721386,7076A_S,5,2803,100,75,62,AM,3346,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,137,,302,-77.03247305,38.88277163
884,P0053,IS 70 - 1.25 Miles West of IS 695 (ATR#53),Baltimore County,4418644098,P0053_E,13,9427,53,305,406,AM,11381,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,711,P,1177,-76.76669387,39.30708443
