OBJECTID_1,Join_Count,nearest_metro_distance,TARGET_FID,OBJECTID,STATION,COMMENTS,COUNTY,ABPair,Sta_Dir,Motorcycles,PassCars,Buses,SUTrucks,CTrucks,TOD,TotVol,StartDate,EndDate,TimeLabel,AllTrucks,IsPerm,PickupsPanelVans,XCOORD,YCOORD,X,Y,OBJECTID_12,NAME,State,Jurisdiction,LINE,Year,Parking,Network_Node,WEB_URL
746,1,0.389292562630681,746,746,B0687,MD177-.10 MI W OF MD607,Anne Arundel County,4577745782.000000000000000,B0687_E,1,775,20,61,5,AM,1010,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,66,,150,-76.524690699999994,39.123661339999998,-76.872070929990301,38.947946585073552,17,New Carrollton,Maryland,Prince George's County,Orange,1978,Y,8080,https://www.wmata.com/rider-guide/stations/new-carrollton.cfm?y=35
747,1,0.247225231856914,747,747,B0717,MD295-.30 MI N OF MD100,Anne Arundel County,4552445668.000000000000000,B0717_N,8,8576,96,251,73,AM,10296,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,324,,1293,-76.726195739999994,39.175185579999997,-76.911204781124638,39.011197866648395,31,Greenbelt,Maryland,Prince George's County,"Green, Yellow",1993,Y,8027,https://www.wmata.com/rider-guide/stations/greenbelt.cfm?y=35
748,1,0.353783217528450,748,748,B020081,MD2-.10 MI S OF JONES STATION RD,Anne Arundel County,4560345792.000000000000000,B020081_N,8,4764,50,306,72,AM,6249,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,378,,1050,-76.527328429999997,39.057233210000000,-76.844556104162351,38.900615306138342,20,Largo Town Center,Maryland,Prince George's County,"Blue, Orange, Silver",2004,Y,8086,https://www.wmata.com/rider-guide/stations/largo-town-ctr.cfm?y=35
749,1,0.029189718745735,749,749,B150044,WOOTTEN PKWY-.10 MI W OF MD189,Montgomery County,2324922254.000000000000000,B150044_E,1,2424,2,100,36,AM,2849,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,136,,287,-77.171783489999996,39.070365010000003,-77.146145376519499,39.084319466496197,38,Rockville,Maryland,Montgomery County,Red,1984,Y,8002,https://www.wmata.com/rider-guide/stations/rockville.cfm?y=35
750,1,0.429645537906744,750,750,B1308,MD2-.50 MI N OF MD231,Calvert County,4901949018.000000000000000,B1308_N,5,3225,51,218,63,AM,4534,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,281,,972,-76.588805829999998,38.544105870000003,-76.912229442562861,38.826935243743002,73,Branch Ave,Maryland,Prince George's County,Green,2001,Y,8045,https://www.wmata.com/rider-guide/stations/branch-ave.cfm?y=35
751,1,0.150815345804935,751,751,P0006,MD 4 North of Patuxent River Bridge (ATR#06),Prince George's County,2624127198.000000000000000,P0006_N,8,6044,38,502,77,AM,8427,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,579,P,1757,-76.721947479999997,38.812795070000000,-76.844556104162351,38.900615306138342,20,Largo Town Center,Maryland,Prince George's County,"Blue, Orange, Silver",2004,Y,8086,https://www.wmata.com/rider-guide/stations/largo-town-ctr.cfm?y=35
752,1,0.091899972549645,752,752,B3116,MD4-.30 MI S OF MD223,Prince George's County,2667427191.000000000000000,B3116_N,37,6634,75,287,72,AM,8416,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,359,,1312,-76.819294760000005,38.812255420000000,-76.844556104162351,38.900615306138342,20,Largo Town Center,Maryland,Prince George's County,"Blue, Orange, Silver",2004,Y,8086,https://www.wmata.com/rider-guide/stations/largo-town-ctr.cfm?y=35
753,1,0.218988139802283,753,753,B080086,POST OFFICE RD-.30 MI N OF ST. CHARLES PKWY,Charles County,4720247288.000000000000000,B080086_N,3,809,17,38,2,AM,1072,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,40,,205,-76.902462209999996,38.608165030000002,-76.912229442562861,38.826935243743002,73,Branch Ave,Maryland,Prince George's County,Green,2001,Y,8045,https://www.wmata.com/rider-guide/stations/branch-ave.cfm?y=35
754,1,0.082695248674466,754,754,B3117,MD4-.30 MI N OF MD223,Prince George's County,2705427053.000000000000000,B3117_N,35,9715,56,493,50,AM,11447,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,543,,1099,-76.830288150000001,38.815793939999999,-76.912229442562861,38.826935243743002,73,Branch Ave,Maryland,Prince George's County,Green,2001,Y,8045,https://www.wmata.com/rider-guide/stations/branch-ave.cfm?y=35
755,0,-1.000000000000000,755,755,B3601,MD5-.10 MI S OF BAUER RD,St Mary's County,4957449506.000000000000000,B3601_N,3,279,7,27,3,AM,391,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,30,,73,-76.414293259999994,38.178364260000002,,,,,,,,,,,
756,1,0.001718003034994,756,756,B160039,COLUMBIA PARK RD-.10 MI E OF US50,Prince George's County,2665326655.000000000000000,B160039_E,4,1176,48,114,29,AM,1605,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,143,,235,-76.914924130000003,38.916648580000000,-76.916641910649275,38.916676199689199,19,Cheverly,Maryland,Prince George's County,Orange,1978,Y,8078,https://www.wmata.com/rider-guide/stations/cheverly.cfm?y=35
757,1,0.221054324242968,757,757,B020048,PINEY ORCHARD PKWY-.10 MI S OF MD175,Anne Arundel County,4583145650.000000000000000,B020048_N,22,3610,6,95,16,AM,4291,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,111,,543,-76.699366429999998,39.085925459999999,-76.872070929990301,38.947946585073552,17,New Carrollton,Maryland,Prince George's County,Orange,1978,Y,8080,https://www.wmata.com/rider-guide/stations/new-carrollton.cfm?y=35
758,1,0.261587541870214,758,758,B2559,MD144A-.20 MI E OF MD32,Howard County,4407644219.000000000000000,B2559_E,1,591,12,40,5,AM,755,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,45,,107,-76.949699359999997,39.301825630000003,-77.053636700500192,39.061773403854914,6,Glenmont,Maryland,Montgomery County,Red,1998,Y,8026,https://www.wmata.com/rider-guide/stations/glenmont.cfm?y=35
759,1,0.501168276784860,759,759,P0003,MD 17 North of US 40AL (ATR#03),Frederick County,4238942533.000000000000000,P0003_N,0,195,13,18,1,AM,279,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,19,P,51,-77.536219849999995,39.456139749999998,-77.164499396013696,39.119994624307324,37,Shady Grove,Maryland,Montgomery County,Red,1984,Y,8001,https://www.wmata.com/rider-guide/stations/shady-grove.cfm?y=35
760,1,0.015777912489997,760,760,B160049,40TH PL-.10 MI S OF GALLATIN ST,Prince George's County,2751226064.000000000000000,B160049_N,0,357,11,15,3,AM,460,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,18,,74,-76.948418689999997,38.951422100000002,-76.955886435321574,38.965320852148359,12,Prince George's Plaza,Maryland,Prince George's County,"Green, Yellow",1993,Y,8029,https://www.wmata.com/rider-guide/stations/prince-georges-plz.cfm?y=35
761,1,0.414063829110232,761,761,B100024,WILLOWDALE DR-.10 MI N OF US40,Frederick County,4233442335.000000000000000,B100024_N,1,470,16,24,4,AM,578,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,28,,63,-77.450172670000001,39.419727229999999,-77.164499396013696,39.119994624307324,37,Shady Grove,Maryland,Montgomery County,Red,1984,Y,8001,https://www.wmata.com/rider-guide/stations/shady-grove.cfm?y=35
762,1,0.277032140008555,762,762,B0800,MD2-.10 MI S OF MD214,Anne Arundel County,4588745572.000000000000000,B0800_N,6,1821,29,132,121,AM,2633,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,253,,524,-76.568613690000006,38.925163030000000,-76.844556104162351,38.900615306138342,20,Largo Town Center,Maryland,Prince George's County,"Blue, Orange, Silver",2004,Y,8086,https://www.wmata.com/rider-guide/stations/largo-town-ctr.cfm?y=35
763,1,0.254625795808799,763,763,B130067,MD100-.10 MI W OF MD100J (LONG GATE PKWY),Howard County,4416344190.000000000000000,B130067_E,9,9919,58,421,116,AM,12104,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,537,,1582,-76.818470790000006,39.248336440000003,-76.911204781124638,39.011197866648395,31,Greenbelt,Maryland,Prince George's County,"Green, Yellow",1993,Y,8027,https://www.wmata.com/rider-guide/stations/greenbelt.cfm?y=35
764,1,0.072331514274566,764,764,B3283,MD450-.20 MI W OF MD193,Prince George's County,2636426348.000000000000000,B3283_E,3,1398,27,63,11,AM,1709,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,74,,208,-76.800694980000003,38.959665020000003,-76.872070929990301,38.947946585073552,17,New Carrollton,Maryland,Prince George's County,Orange,1978,Y,8080,https://www.wmata.com/rider-guide/stations/new-carrollton.cfm?y=35
765,1,0.392660447452087,765,765,B100012,DILL AVE-.10 MI E OF ROSEMONT AVE,Frederick County,4232242302.000000000000000,B100012_E,2,321,0,22,1,AM,399,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,23,,54,-77.418074399999995,39.419797799999998,-77.164499396013696,39.119994624307324,37,Shady Grove,Maryland,Montgomery County,Red,1984,Y,8001,https://www.wmata.com/rider-guide/stations/shady-grove.cfm?y=35
766,1,0.179996922778010,766,766,B150103,GUE RD-.10 MI W OF LONG CORNER RD,Montgomery County,2309644004.000000000000000,B150103_E,0,49,0,3,1,AM,64,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,4,,12,-77.166897579999997,39.299975570000001,-77.164499396013696,39.119994624307324,37,Shady Grove,Maryland,Montgomery County,Red,1984,Y,8001,https://www.wmata.com/rider-guide/stations/shady-grove.cfm?y=35
767,1,0.380289355108723,767,767,B3616,MD6-.10 MI E OF MD5,St Mary's County,4955549638.000000000000000,B3616_E,0,76,5,7,2,AM,124,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,9,,35,-76.772241109999996,38.473348960000003,-76.912229442562861,38.826935243743002,73,Branch Ave,Maryland,Prince George's County,Green,2001,Y,8045,https://www.wmata.com/rider-guide/stations/branch-ave.cfm?y=35
768,1,0.312005643084156,768,768,P0038,MD 100 West of Oakwood Rd (ATR#38),Anne Arundel County,4568145859.000000000000000,P0038_E,7,3754,61,261,52,AM,4925,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,313,P,790,-76.626754340000005,39.140734790000003,-76.872070929990301,38.947946585073552,17,New Carrollton,Maryland,Prince George's County,Orange,1978,Y,8080,https://www.wmata.com/rider-guide/stations/new-carrollton.cfm?y=35
769,1,0.040238493271506,769,769,B150077,CLARA BARTON PKWY-.20 MI N OF WASHINGTON DC/L,Montgomery County,2067822018.000000000000000,B150077_N,0,3,0,1,1,AM,5,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,2,,1,-77.119346849999999,38.938532299999999,-77.085002231974102,38.959498547980502,36,Friendship Heights,District of Columbia,District of Columbia,Red,1984,,8008,https://www.wmata.com/rider-guide/stations/friendship-hghts.cfm?y=35
770,1,0.592712045675126,770,770,B3649,MD245-.50 MI N OF MD5,St Mary's County,4952849608.000000000000000,B3649_N,4,747,20,51,4,AM,999,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,55,,174,-76.633096129999998,38.304066079999998,-76.912229442562861,38.826935243743002,73,Branch Ave,Maryland,Prince George's County,Green,2001,Y,8045,https://www.wmata.com/rider-guide/stations/branch-ave.cfm?y=35
771,1,0.011544574475523,771,771,B3136,US50-.20 MI E OF MD201,Prince George's County,2693126656.000000000000000,B3136_E,8,3983,129,275,149,AM,5370,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,424,,827,-76.929065320000007,38.917943970000003,-76.935275055551841,38.908211736096206,16,Deanwood,District of Columbia,District of Columbia,Orange,1978,Y,8077,https://www.wmata.com/rider-guide/stations/deanwood.cfm?y=35
772,1,0.012066097462004,772,772,B3209,MD212-.10 MI N OF WASH DC LINE,Prince George's County,2093926035.000000000000000,B3209_N,2,977,19,24,10,AM,1150,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,34,,118,-76.995525610000001,38.961875180000000,-77.002261885616022,38.951864520792718,11,Fort Totten,District of Columbia,District of Columbia,"Red, Green,Yellow",1978,Y,8021,https://www.wmata.com/rider-guide/stations/fort-totten.cfm?y=35
773,1,0.490511709675033,773,773,B1741,MD257-.50 MI S OF BANKS O DEE RD,Charles County,4712947130.000000000000000,B1741_N,1,518,7,3,3,AM,637,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,6,,107,-76.915669390000005,38.330079859999998,-77.075367934421308,38.793866569740459,77,Huntington,Virginia,Fairfax County,Yellow,1983,Y,8048,https://www.wmata.com/rider-guide/stations/huntington.cfm?y=35
774,1,0.447924750914740,774,774,B2046,MD550-.30 MI N OF MD194,Frederick County,4209242405.000000000000000,B2046_N,0,100,9,29,5,AM,184,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,34,,43,-77.318255350000001,39.540703180000001,-77.164499396013696,39.119994624307324,37,Shady Grove,Maryland,Montgomery County,Red,1984,Y,8001,https://www.wmata.com/rider-guide/stations/shady-grove.cfm?y=35
775,1,0.344341661683642,775,775,B0617,MD2-.10 MI N OF MD270,Anne Arundel County,4562445716.000000000000000,B0617_N,2,1358,11,130,25,AM,1975,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,155,,450,-76.612839949999994,39.183097859999997,-76.911204781124638,39.011197866648395,31,Greenbelt,Maryland,Prince George's County,"Green, Yellow",1993,Y,8027,https://www.wmata.com/rider-guide/stations/greenbelt.cfm?y=35
776,1,0.640730268615798,776,776,B1302,MD2-.50 MI N OF MD497,Calvert County,4903149030.000000000000000,B1302_N,13,2080,11,121,27,AM,2803,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,148,,553,-76.438294909999996,38.395749279999997,-76.912229442562861,38.826935243743002,73,Branch Ave,Maryland,Prince George's County,Green,2001,Y,8045,https://www.wmata.com/rider-guide/stations/branch-ave.cfm?y=35
777,1,0.362069598455717,777,777,B0608,MD2-.10 MI N OF MD 648D(BALTO ANNAPOLIS BLVD),Anne Arundel County,4559645796.000000000000000,B0608_N,1,4143,47,250,73,AM,5339,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,323,,827,-76.508078609999998,39.034321290000001,-76.844556104162351,38.900615306138342,20,Largo Town Center,Maryland,Prince George's County,"Blue, Orange, Silver",2004,Y,8086,https://www.wmata.com/rider-guide/stations/largo-town-ctr.cfm?y=35
778,1,0.271419462652477,778,778,B020088,MD178A-.10 MI S OF VETERANS HWY,Anne Arundel County,4585045856.000000000000000,B020088_N,2,271,15,28,3,AM,413,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,31,,95,-76.630569879999996,39.071824620000001,-76.872070929990301,38.947946585073552,17,New Carrollton,Maryland,Prince George's County,Orange,1978,Y,8080,https://www.wmata.com/rider-guide/stations/new-carrollton.cfm?y=35
779,1,0.086091911228861,779,779,B160023,SPRINGFIELD RD-.10 MI N OF MD564,Prince George's County,2636027470.000000000000000,B160023_N,3,249,7,8,2,AM,293,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,10,,25,-76.802202129999998,38.998247360000001,-76.872070929990301,38.947946585073552,17,New Carrollton,Maryland,Prince George's County,Orange,1978,Y,8080,https://www.wmata.com/rider-guide/stations/new-carrollton.cfm?y=35
780,1,0.575663282429699,780,780,B1514,MD30BU-.10 MI S OF MD88/HOUCKSVILLE RD,Carroll County,4805648055.000000000000000,B1514_N,1,574,20,46,5,AM,773,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,51,,128,-76.848671440000004,39.601285509999997,-77.164499396013696,39.119994624307324,37,Shady Grove,Maryland,Montgomery County,Red,1984,Y,8001,https://www.wmata.com/rider-guide/stations/shady-grove.cfm?y=35
781,1,0.206089734358610,781,781,B080087,WESTERN PKWY-.10 MI N OF ST. PATRICKS DR,Charles County,4724347256.000000000000000,B080087_N,1,1008,9,20,5,AM,1145,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,25,,104,-76.924257380000000,38.621196800000000,-76.912229442562861,38.826935243743002,73,Branch Ave,Maryland,Prince George's County,Green,2001,Y,8045,https://www.wmata.com/rider-guide/stations/branch-ave.cfm?y=35
782,1,0.019567092406879,782,782,B3211,MD212-.10 MI N OF SARGENT RD,Prince George's County,2734027341.000000000000000,B3211_N,4,1796,42,56,8,AM,2122,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,64,,217,-76.982407539999997,38.969906330000001,-76.969634527745896,38.955083332010695,13,West Hyattsville,Maryland,Prince George's County,"Green, Yellow",1993,Y,8030,https://www.wmata.com/rider-guide/stations/west-hyattsville.cfm?y=35
783,1,0.650452322956662,783,783,B1301,MD2-.50 MI S OF MD497,Calvert County,4903249031.000000000000000,B1301_N,9,1678,13,148,27,AM,2379,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,175,,505,-76.437987370000002,38.381758110000000,-76.912229442562861,38.826935243743002,73,Branch Ave,Maryland,Prince George's County,Green,2001,Y,8045,https://www.wmata.com/rider-guide/stations/branch-ave.cfm?y=35
784,1,0.024092937911500,784,784,B2952,MD189-.20 MI S OF IS270,Montgomery County,2270822706.000000000000000,B2952_N,8,2571,22,88,7,AM,2947,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,95,,252,-77.166732260000003,39.071803480000000,-77.146145376519499,39.084319466496197,38,Rockville,Maryland,Montgomery County,Red,1984,Y,8002,https://www.wmata.com/rider-guide/stations/rockville.cfm?y=35
785,1,0.658211188590014,785,785,B040022,MD2-.10 MI S OF DOWELL RD/MONTICELLO DR,Calvert County,4911249035.000000000000000,B040022_N,6,1492,14,91,30,AM,2039,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,121,,408,-76.459236059999995,38.349400989999999,-76.912229442562861,38.826935243743002,73,Branch Ave,Maryland,Prince George's County,Green,2001,Y,8045,https://www.wmata.com/rider-guide/stations/branch-ave.cfm?y=35
786,1,0.031985600781058,786,786,B160101,KIPLING PKWY-.10 MI W OF RITCHIE RD,Prince George's County,2787126610.000000000000000,B160101_E,1,404,7,10,0,AM,470,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,10,,49,-76.872193370000005,38.862130600000000,-76.868079251597052,38.893850510123173,3,Morgan Boulevard,Maryland,Prince George's County,"Blue, Orange, Silver",2004,Y,8085,https://www.wmata.com/rider-guide/stations/morgan-blvd.cfm?y=35
787,1,0.246951446498385,787,787,B1716,MD224-.50 MI N OF MD344,Charles County,4709847118.000000000000000,B1716_N,0,29,3,3,1,AM,45,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,4,,10,-77.232388929999999,38.528019440000001,-77.168208268306842,38.766485076423194,61,Franconia-Springfield,Virginia,Fairfax County,"Blue, Yellow",1997,Y,8047,https://www.wmata.com/rider-guide/stations/franconia-sprngfld.cfm?y=35
788,1,0.144531003716856,788,788,B160051,MD3E-.10 MI W OF SCIENCE DR,Prince George's County,2717927265.000000000000000,B160051_E,5,1163,7,20,2,AM,1300,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,22,,104,-76.713787749999995,38.962168929999997,-76.844556104162351,38.900615306138342,20,Largo Town Center,Maryland,Prince George's County,"Blue, Orange, Silver",2004,Y,8086,https://www.wmata.com/rider-guide/stations/largo-town-ctr.cfm?y=35
789,1,0.321066288347068,789,789,B080103,SPRINGHILL NEWTOWN RD-.10 MI W OF BEL ALTON NEWTOWN RD,Charles County,4703147017.000000000000000,B080103_E,0,33,4,4,1,AM,53,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,5,,12,-76.945334610000003,38.500310960000000,-77.075367934421308,38.793866569740459,77,Huntington,Virginia,Fairfax County,Yellow,1983,Y,8048,https://www.wmata.com/rider-guide/stations/huntington.cfm?y=35
790,1,0.116791497846249,790,790,B150014,MIDDLEBROOK RD-.10 MI E OF MD118,Montgomery County,2212723211.000000000000000,B150014_E,3,1213,4,36,6,AM,1356,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,42,,95,-77.265947980000007,39.177860320000001,-77.164499396013696,39.119994624307324,37,Shady Grove,Maryland,Montgomery County,Red,1984,Y,8001,https://www.wmata.com/rider-guide/stations/shady-grove.cfm?y=35
791,1,0.517861109345206,791,791,B1303,MD2-.10 MI N OF WESTERN SHORES BLVD,Calvert County,4902649025.000000000000000,B1303_N,10,2537,17,148,32,AM,3503,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,180,,761,-76.517111700000001,38.492178469999999,-76.912229442562861,38.826935243743002,73,Branch Ave,Maryland,Prince George's County,Green,2001,Y,8045,https://www.wmata.com/rider-guide/stations/branch-ave.cfm?y=35
